date,close,high,low,open,rsi_sig,cci_sig,donchian_sig,return_sig
2015-09-08,197.46,197.61,195.17,195.94,0,0,0,-1
2015-09-04,192.59,193.86,191.61,192.85,0,0,0,-1
2015-09-03,195.65,198.05,194.96,196.26,0,0,0,-1
2015-09-02,195.41,195.46,192.42,194.62,0,0,0,1
2015-09-01,191.77,194.77,190.73,193.12,0,0,0,-1
2015-08-31,197.54,199.13,197.01,198.11,0,0,0,1
2015-08-28,199.24,199.84,197.92,198.5,0,-1,0,1
2015-08-27,199.16,199.42,195.21,197.02,0,0,0,1
2015-08-26,194.68,194.79,188.37,192.08,0,1,0,1
2015-08-25,187.23,195.45,186.92,195.43,0,1,0,-1
2015-08-24,189.5,197.48,182.4,187.49,0,1,0,-1
2015-08-21,197.63,203.94,197.52,201.73,0,-1,0,1
2015-08-20,204.01,208.29,203.9,206.51,0,-1,0,1
2015-08-19,208.28,210.01,207.35,209.09,0,-1,0,1
2015-08-18,209.93,210.68,209.7,210.26,0,-1,0,1
2015-08-17,210.56,210.59,208.16,208.71,0,-1,0,1
2015-08-14,209.36,209.51,208.26,208.43,0,-1,0,1
2015-08-13,208.7,209.55,208.01,208.73,0,-1,0,1
2015-08-12,208.92,209.14,205.36,207.11,0,0,0,1
2015-08-11,208.66,209.47,207.76,208.97,0,0,0,1
2015-08-10,210.63,210.67,209.28,209.28,0,0,0,1
2015-08-07,207.92,208.34,206.87,208.16,0,0,0,1
2015-08-06,208.35,210.42,207.65,210.29,0,0,0,1
2015-08-05,210.1,211.31,209.73,210.45,-1,0,0,1
2015-08-04,209.32,210.25,208.8,209.7,-1,0,0,1
2015-08-03,209.73,210.53,208.65,210.46,-1,0,0,1
2015-07-31,210.45,211.45,210.16,211.42,0,0,0,1
2015-07-30,210.82,211.02,209.42,210.16,0,0,0,1
2015-07-29,210.77,211.04,209.31,209.48,0,0,0,1
2015-07-28,209.31,209.5,206.8,207.79,0,0,0,1
2015-07-27,206.74,208.0,206.26,208.0,0,0,0,1
2015-07-24,207.94,210.37,207.6,210.3,0,0,0,1
2015-07-23,210.14,211.65,209.75,211.53,0,0,0,1
2015-07-22,211.29,211.77,210.89,210.93,0,-1,0,1
2015-07-21,211.76,212.74,211.39,212.43,0,-1,0,1
2015-07-20,212.62,213.18,212.21,212.75,0,-1,0,1
2015-07-17,212.47,212.55,211.8,212.29,0,-1,0,1
2015-07-16,212.27,212.3,211.58,211.87,0,-1,0,1
2015-07-15,210.63,211.28,210.04,210.73,0,0,0,1
2015-07-14,210.72,211.05,209.65,209.72,0,0,0,1
2015-07-13,209.76,209.9,208.94,208.99,0,0,0,1
2015-07-10,207.48,207.98,204.95,207.29,0,1,0,-1
2015-07-09,204.8,207.35,204.77,207.04,0,1,0,-1
2015-07-08,204.53,206.76,204.25,206.42,0,1,0,-1
2015-07-07,208.01,208.17,204.11,206.96,0,1,0,-1
2015-07-06,206.67,207.65,205.53,205.77,0,0,0,-1
2015-07-02,207.32,208.27,206.81,208.07,0,0,0,-1
2015-07-01,207.57,208.03,206.56,207.73,0,0,0,-1
2015-06-30,205.89,207.32,205.28,207.26,0,0,0,-1
2015-06-29,205.47,209.83,205.33,208.05,1,0,0,-1
2015-06-26,209.9,210.58,209.16,210.29,0,0,0,1
2015-06-25,209.83,211.25,209.77,211.1,0,0,0,1
2015-06-24,210.51,212.17,210.47,211.72,0,0,0,1
2015-06-23,212.05,212.44,211.57,212.14,0,0,0,1
2015-06-22,211.89,212.59,211.64,211.91,0,0,0,1
2015-06-19,210.81,211.55,210.36,211.46,0,0,0,-1
2015-06-18,212.71,213.34,210.63,211.31,-1,0,0,1
2015-06-17,210.59,211.32,209.36,210.59,0,0,0,-1
2015-06-16,210.25,210.35,208.72,208.93,0,0,0,-1
2015-06-15,209.1,209.45,207.79,208.64,0,0,0,-1
2015-06-12,209.93,211.48,209.68,210.64,0,0,0,-1
2015-06-11,211.65,212.09,211.2,211.48,0,0,0,1
2015-06-10,210.96,211.41,209.3,209.37,0,0,0,1
2015-06-09,208.45,209.1,207.69,208.45,0,0,0,1
2015-06-08,208.42,209.82,208.39,209.64,0,0,0,1
2015-06-05,209.77,210.58,208.98,209.95,0,0,0,1
2015-06-04,210.13,211.86,209.75,211.07,0,0,0,1
2015-06-03,211.92,212.67,211.33,212.0,0,0,0,1
2015-06-02,211.36,212.19,210.27,211.02,0,0,0,1
2015-06-01,211.57,212.34,210.62,211.94,0,0,0,1
2015-05-29,211.14,212.43,210.82,212.38,0,0,0,1
2015-05-28,212.46,212.59,211.63,212.33,0,0,0,1
2015-05-27,212.7,212.98,210.76,211.25,0,0,0,1
2015-05-26,210.7,212.91,210.2,212.4,0,0,0,1
2015-05-22,212.99,213.54,212.91,213.04,0,-1,0,1
2015-05-21,213.5,213.75,212.51,212.71,0,-1,0,1
2015-05-20,212.88,213.78,212.5,213.15,0,-1,0,1
2015-05-19,213.03,213.57,212.69,213.24,0,-1,0,1
2015-05-18,213.1,213.4,212.16,212.24,0,0,0,1
2015-05-15,212.44,212.61,211.86,212.44,0,0,0,1
2015-05-14,212.21,212.32,210.91,211.24,0,0,0,1
2015-05-13,210.02,211.22,209.74,210.47,0,0,0,1
2015-05-12,209.98,210.63,208.62,209.61,0,1,0,-1
2015-05-11,210.61,211.89,210.52,211.57,0,0,0,-1
2015-05-08,211.62,211.86,210.78,210.88,0,0,0,1
2015-05-07,208.87,209.38,207.52,207.92,0,1,0,1
2015-05-06,208.04,209.93,206.76,209.56,0,1,0,-1
2015-05-05,208.9,211.46,208.73,211.03,0,1,0,-1
2015-05-04,211.32,212.02,211.1,211.23,0,0,0,-1
2015-05-01,210.72,210.77,209.28,209.4,0,0,0,-1
2015-04-30,208.46,210.35,207.62,209.88,0,1,0,-1
2015-04-29,210.57,211.44,209.6,211.44,0,0,0,-1
2015-04-28,211.44,211.5,209.33,210.74,0,0,0,-1
2015-04-27,210.77,212.48,210.54,212.33,0,0,0,-1
2015-04-24,211.65,211.97,211.11,211.66,0,0,0,1
2015-04-23,211.16,211.94,210.01,210.15,0,0,0,-1
2015-04-22,210.63,210.85,208.9,210.01,0,0,0,-1
2015-04-21,209.6,210.86,209.24,210.67,0,0,0,-1
2015-04-20,209.85,210.25,208.96,209.06,0,0,0,-1
2015-04-17,207.95,209.23,207.01,208.94,0,1,0,-1
2015-04-16,210.37,210.98,209.79,210.03,0,0,0,-1
2015-04-15,210.43,211.04,209.95,210.05,0,0,0,-1
2015-04-14,209.49,209.71,208.1,208.85,0,0,0,-1
2015-04-13,209.09,210.63,209.03,209.87,0,0,0,-1
2015-04-10,210.04,210.09,208.96,209.2,0,0,0,-1
2015-04-09,208.9,209.18,207.19,207.78,0,1,0,-1
2015-04-08,207.98,208.51,207.08,207.55,0,1,0,-1
2015-04-07,207.28,208.76,207.24,207.86,0,1,0,-1
2015-04-06,207.83,208.45,205.21,206.44,0,1,0,-1
2015-04-02,206.44,206.98,205.4,205.62,0,1,0,-1
2015-04-01,205.7,206.43,204.51,206.43,0,1,0,-1
2015-03-31,206.43,208.1,206.36,207.26,0,0,0,-1
2015-03-30,208.25,208.61,206.96,206.98,0,0,0,-1
2015-03-27,205.74,205.95,204.9,205.13,0,1,0,-1
2015-03-26,205.27,206.37,204.12,204.96,0,1,0,-1
2015-03-25,205.76,209.35,205.71,209.07,0,0,0,-1
2015-03-24,208.82,210.4,208.74,209.85,0,0,0,-1
2015-03-23,210.0,211.11,210.0,210.42,0,-1,0,-1
2015-03-20,210.41,211.02,209.49,209.71,0,-1,0,1
2015-03-19,209.5,210.47,209.03,209.96,0,0,0,-1
2015-03-18,210.46,211.27,206.62,207.39,0,0,0,1
2015-03-17,207.96,208.42,206.98,207.69,0,0,0,-1
2015-03-16,208.58,208.69,205.86,206.71,0,0,0,-1
2015-03-13,205.83,207.93,204.58,206.77,0,0,0,-1
2015-03-12,207.1,207.18,205.2,205.26,0,0,0,-1
2015-03-11,204.5,205.5,204.4,205.29,0,1,0,-1
2015-03-10,204.98,206.81,204.93,206.71,0,0,0,-1
2015-03-09,208.36,208.79,207.55,207.74,0,0,0,1
2015-03-06,207.5,210.46,207.1,210.46,0,0,0,1
2015-03-05,210.46,210.8,209.85,210.62,0,-1,0,1
2015-03-04,210.23,210.49,209.06,210.4,0,0,0,1
2015-03-03,211.12,212.05,210.08,211.47,0,-1,0,1
2015-03-02,211.99,212.06,210.72,210.78,0,-1,0,1
2015-02-27,210.66,211.58,210.6,211.26,0,0,0,1
2015-02-26,211.38,211.71,210.65,211.52,0,0,0,1
2015-02-25,211.63,212.24,211.22,211.66,0,-1,0,1
2015-02-24,211.81,212.05,210.76,211.12,0,0,0,1
2015-02-23,211.21,211.21,210.48,210.94,0,0,0,1
2015-02-20,211.24,211.33,208.73,209.48,0,0,0,1
2015-02-19,209.98,210.42,209.24,209.41,0,0,0,-1
2015-02-18,210.13,210.22,209.34,209.66,0,0,0,1
2015-02-17,210.11,210.32,209.1,209.4,0,0,0,-1
2015-02-13,209.78,209.84,208.76,209.07,0,0,0,1
2015-02-12,208.92,208.99,206.97,207.89,0,0,0,1
2015-02-11,206.93,207.45,205.83,206.61,0,1,0,1
2015-02-10,206.81,207.12,204.68,205.88,1,1,0,-1
2015-02-09,204.63,205.64,204.14,204.77,1,1,0,1
2015-02-06,205.55,207.24,204.92,206.56,1,1,0,1
2015-02-05,206.12,206.3,204.77,204.86,1,1,0,-1
2015-02-04,204.06,205.38,203.51,203.92,1,1,0,-1
2015-02-03,204.84,204.85,202.55,203.0,1,1,0,-1
2015-02-02,201.92,202.03,197.86,200.05,1,1,0,-1
2015-01-30,199.45,202.17,199.13,200.57,1,1,0,-1
2015-01-29,201.99,202.3,198.68,200.38,1,1,0,-1
2015-01-28,200.14,204.29,199.91,204.17,1,1,0,-1
2015-01-27,202.74,204.12,201.74,202.97,0,0,0,-1
2015-01-26,205.45,205.56,203.85,204.71,0,0,0,-1
2015-01-23,204.97,206.1,204.81,205.79,0,0,0,-1
2015-01-22,206.1,206.26,202.33,203.99,0,0,0,-1
2015-01-21,203.08,203.66,200.94,201.5,0,0,0,-1
2015-01-20,202.06,202.72,200.17,202.4,0,0,0,-1
2015-01-16,201.63,201.82,198.55,198.77,0,1,0,-1
2015-01-15,199.02,202.01,198.88,201.63,0,1,0,-1
2015-01-14,200.86,201.1,198.57,199.65,0,0,0,-1
2015-01-13,202.08,205.48,200.51,204.12,0,0,0,-1
2015-01-12,202.65,204.6,201.92,204.41,0,0,0,-1
2015-01-09,204.25,206.42,203.51,206.4,0,0,0,-1
2015-01-08,205.9,206.16,203.99,204.01,0,0,0,1
2015-01-07,202.31,202.72,200.88,201.42,0,0,0,-1
2015-01-06,199.82,202.72,198.86,202.09,0,0,0,-1
2015-01-05,201.72,204.37,201.35,204.17,0,0,0,-1
2015-01-02,205.43,206.88,204.18,206.38,0,-1,0,1
2014-12-31,205.54,208.19,205.39,207.99,0,-1,0,1
2014-12-30,207.6,208.37,207.51,208.21,0,-1,0,1
2014-12-29,208.72,208.97,208.14,208.22,0,-1,0,1
2014-12-26,208.44,208.85,208.25,208.31,0,-1,0,1
2014-12-24,207.77,208.34,207.72,208.02,0,-1,0,1
2014-12-23,207.75,208.23,207.4,208.17,0,0,0,1
2014-12-22,207.47,207.47,206.46,206.75,0,0,0,1
2014-12-19,206.52,207.33,205.61,206.43,0,0,0,1
2014-12-18,206.78,212.97,203.92,204.74,0,0,0,1
2014-12-17,201.79,202.34,198.29,198.44,0,0,0,-1
2014-12-16,197.91,202.4,197.86,198.58,0,1,0,-1
2014-12-15,199.51,202.53,198.78,201.98,0,1,0,1
2014-12-12,200.89,203.82,200.85,202.64,0,0,0,1
2014-12-11,204.19,206.19,203.71,203.88,0,0,0,1
2014-12-10,203.16,205.98,202.93,205.91,0,0,0,1
2014-12-09,206.47,206.6,203.91,204.37,0,0,0,1
2014-12-08,206.61,208.12,205.93,207.52,0,0,0,1
2014-12-05,208.0,208.47,207.55,207.87,0,0,0,1
2014-12-04,207.66,208.27,206.7,207.54,0,0,0,1
2014-12-03,207.89,208.15,207.1,207.3,0,0,0,1
2014-12-02,207.09,207.34,205.78,205.81,0,0,0,1
2014-12-01,205.76,206.54,205.38,206.4,0,0,0,1
2014-11-28,207.2,207.87,206.91,207.49,0,0,0,-1
2014-11-26,207.64,207.76,207.03,207.29,0,0,0,-1
2014-11-25,207.11,207.79,206.8,207.54,-1,0,0,-1
2014-11-24,207.26,207.39,206.91,207.17,-1,0,0,-1
2014-11-21,206.68,207.84,205.98,207.64,0,0,0,-1
2014-11-20,205.58,205.71,204.18,204.26,0,0,0,-1
2014-11-19,205.22,205.55,204.3,205.31,0,0,0,-1
2014-11-18,205.55,205.92,204.44,204.44,0,0,0,-1
2014-11-17,204.37,204.58,203.65,203.85,0,0,0,1
2014-11-14,204.24,204.49,203.72,204.1,1,0,0,1
2014-11-13,204.19,204.83,203.21,204.16,1,1,0,1
2014-11-12,203.96,204.24,203.31,203.35,1,1,0,1
2014-11-11,204.18,204.31,203.65,204.06,0,1,0,-1
2014-11-10,203.98,204.04,203.13,203.38,0,1,0,1
2014-11-07,203.34,203.6,202.61,203.17,1,1,0,-1
2014-11-06,203.15,203.26,201.64,202.39,1,1,0,-1
2014-11-05,202.34,202.59,201.45,202.54,1,1,0,-1
2014-11-04,201.07,201.6,200.06,201.23,1,1,0,-1
2014-11-03,201.77,202.45,201.31,201.92,1,1,0,-1
2014-10-31,201.66,201.82,200.77,201.78,1,1,0,-1
2014-10-30,199.38,199.95,197.4,197.58,1,1,0,-1
2014-10-29,198.11,199.12,196.8,198.55,1,1,0,-1
2014-10-28,198.41,198.42,196.73,196.82,1,1,0,-1
2014-10-27,196.16,196.45,195.03,195.73,1,1,0,-1
2014-10-24,196.43,196.49,194.49,195.25,1,1,0,-1
2014-10-23,194.93,196.2,194.26,194.62,1,1,0,-1
2014-10-22,192.69,194.91,192.61,194.41,1,1,0,-1
2014-10-21,194.07,194.2,191.48,191.68,1,1,0,-1
2014-10-20,190.3,190.45,188.07,188.13,1,1,0,-1
2014-10-17,188.47,189.75,187.62,188.42,1,1,0,-1
2014-10-16,186.27,187.58,182.89,183.06,1,1,0,-1
2014-10-15,186.43,187.69,181.92,185.16,1,1,0,-1
2014-10-14,187.7,189.82,187.04,188.42,1,1,0,-1
2014-10-13,187.41,191.15,187.3,190.46,1,0,0,-1
2014-10-10,190.54,193.65,190.49,192.69,1,0,0,-1
2014-10-09,192.74,196.6,192.58,196.33,0,0,0,-1
2014-10-08,196.64,196.92,192.36,193.37,0,0,0,-1
2014-10-07,193.26,195.72,193.22,195.28,0,0,0,-1
2014-10-06,196.29,197.6,195.58,197.34,0,0,0,-1
2014-10-03,196.52,196.94,195.08,195.68,0,0,0,-1
2014-10-02,194.38,195.06,192.35,194.18,0,0,0,-1
2014-10-01,194.35,196.77,193.91,196.7,0,0,0,-1
2014-09-30,197.02,198.3,196.61,197.69,0,0,0,-1
2014-09-29,197.54,197.89,196.05,196.2,0,0,0,-1
2014-09-26,197.9,198.39,196.42,196.7,-1,0,0,1
2014-09-25,196.34,199.05,196.27,199.04,-1,0,0,-1
2014-09-24,199.56,199.69,197.52,198.04,-1,-1,0,1
2014-09-23,198.01,199.26,197.95,198.43,0,0,0,1
2014-09-22,199.15,200.38,198.73,200.35,0,-1,0,1
2014-09-19,200.7,201.9,200.29,201.52,0,-1,0,1
2014-09-18,201.82,201.85,201.1,201.36,0,-1,0,1
2014-09-17,200.75,201.68,199.75,200.77,0,-1,0,1
2014-09-16,200.48,200.84,198.5,198.61,0,0,0,1
2014-09-15,198.98,199.32,198.38,199.16,0,0,0,1
2014-09-12,199.13,200.12,198.56,200.1,0,0,0,1
2014-09-11,200.3,200.33,199.12,199.27,0,0,0,1
2014-09-10,200.07,200.2,198.77,199.43,0,0,0,1
2014-09-09,199.32,200.55,198.91,200.41,0,0,0,1
2014-09-08,200.59,201.21,200.0,200.92,0,0,0,1
2014-09-05,201.11,201.19,199.41,200.17,0,0,0,1
2014-09-04,200.21,201.58,199.66,200.84,0,0,0,1
2014-09-03,200.5,201.41,200.22,201.38,0,0,0,1
2014-09-02,200.61,201.0,199.86,200.97,0,0,0,1
2014-08-29,200.71,200.73,199.82,200.45,0,0,0,1
2014-08-28,200.14,200.27,199.39,199.59,0,0,0,1
2014-08-27,200.25,200.57,199.94,200.43,0,0,0,1
2014-08-26,200.33,200.82,200.28,200.33,0,0,0,1
2014-08-25,200.2,200.59,199.15,200.14,0,0,0,1
2014-08-22,199.19,199.69,198.74,199.34,0,1,0,1
2014-08-21,199.5,199.76,198.93,199.09,0,0,0,1
2014-08-20,198.92,199.16,198.08,198.12,0,1,0,-1
2014-08-19,198.39,198.54,197.44,197.84,0,1,0,-1
2014-08-18,197.36,197.45,196.69,196.8,1,1,0,-1
2014-08-15,195.72,196.65,194.31,196.47,1,1,0,-1
2014-08-14,195.76,195.76,194.98,195.16,1,1,0,-1
2014-08-13,194.84,195.06,193.96,194.29,1,1,0,-1
2014-08-12,193.53,194.15,192.94,193.61,1,1,0,-1
2014-08-11,193.8,194.66,193.71,193.97,1,1,0,-1
2014-08-08,193.24,193.37,190.95,191.46,1,1,0,-1
2014-08-07,191.03,193.13,190.55,192.94,1,1,0,-1
2014-08-06,192.07,192.89,191.08,191.11,1,1,0,-1
2014-08-05,192.01,193.6,191.31,193.1,1,1,0,-1
2014-08-04,193.89,194.3,192.05,192.87,1,0,0,-1
2014-08-01,192.5,193.76,191.57,192.56,1,0,0,-1
2014-07-31,193.09,195.78,192.97,195.61,1,0,0,-1
2014-07-30,196.98,197.91,196.16,197.65,0,0,0,-1
2014-07-29,196.95,198.45,196.92,198.17,0,0,0,-1
2014-07-28,197.8,198.09,196.62,197.76,0,0,0,-1
2014-07-25,197.72,198.26,197.33,198.09,0,0,0,-1
2014-07-24,198.65,199.06,198.45,198.83,0,-1,0,-1
2014-07-23,198.64,198.85,198.1,198.5,0,-1,0,-1
2014-07-22,198.2,198.56,197.87,198.01,0,0,0,-1
2014-07-21,197.34,197.5,196.43,197.09,0,0,0,-1
2014-07-18,197.71,197.91,196.24,196.35,-1,0,0,1
2014-07-17,195.71,198.1,195.43,197.35,0,0,0,-1
2014-07-16,197.96,198.26,197.42,198.11,0,0,0,1
2014-07-15,197.23,198.1,196.36,197.72,0,0,0,1
2014-07-14,197.6,197.86,197.44,197.61,0,0,0,1
2014-07-11,196.61,196.75,195.78,196.22,0,0,0,1
2014-07-10,196.34,196.86,195.06,195.22,0,0,0,1
2014-07-09,197.12,197.3,196.31,196.73,0,0,0,1
2014-07-08,196.24,197.22,195.76,197.15,0,0,0,1
2014-07-07,197.51,197.98,197.22,197.82,0,0,0,1
2014-07-03,198.2,198.29,197.64,197.79,0,0,0,1
2014-07-02,197.23,197.48,196.96,197.05,0,0,0,1
2014-07-01,197.03,197.63,196.13,196.2,0,0,0,1
2014-06-30,195.72,196.17,195.53,195.7,0,1,0,-1
2014-06-27,195.82,195.88,194.89,194.98,0,1,0,-1
2014-06-26,195.44,195.63,194.13,195.61,0,1,0,-1
2014-06-25,195.58,195.78,194.25,194.29,0,1,0,-1
2014-06-24,194.7,196.5,194.48,195.53,0,1,0,-1
2014-06-23,195.88,196.05,195.52,195.99,0,0,0,-1
2014-06-20,195.94,196.1,195.7,196.03,0,0,0,-1
2014-06-19,196.48,196.6,195.8,196.43,0,0,0,-1
2014-06-18,196.26,196.37,194.4,194.83,0,0,0,-1
2014-06-17,194.83,194.97,193.81,194.02,0,1,0,-1
2014-06-16,194.29,194.7,193.66,193.89,0,1,0,-1
2014-06-13,194.13,194.32,193.3,193.92,1,1,0,-1
2014-06-12,193.54,194.8,193.11,194.69,1,1,0,-1
2014-06-11,194.92,195.12,194.48,194.9,0,0,0,-1
2014-06-10,195.6,195.64,194.92,195.34,0,0,0,-1
2014-06-09,195.58,196.05,195.17,195.35,0,0,0,-1
2014-06-06,195.38,195.43,194.78,194.87,0,0,0,-1
2014-06-05,194.45,194.65,192.7,193.41,0,1,0,-1
2014-06-04,193.19,193.3,192.27,192.47,0,1,0,-1
2014-06-03,192.8,192.9,192.25,192.43,0,1,0,-1
2014-06-02,192.9,192.99,191.97,192.95,0,1,0,-1
2014-05-30,192.68,192.8,192.03,192.19,1,1,0,-1
2014-05-29,192.37,192.4,191.33,191.82,1,1,0,-1
2014-05-28,191.38,191.82,191.06,191.52,1,1,0,-1
2014-05-27,191.52,191.58,190.95,191.06,0,1,0,-1
2014-05-23,190.35,190.48,189.59,189.76,1,1,0,-1
2014-05-22,189.59,189.98,188.86,189.18,1,1,0,-1
2014-05-21,189.13,189.22,188.06,188.09,1,1,0,-1
2014-05-20,187.55,188.67,187.07,188.65,1,1,0,-1
2014-05-19,188.74,188.89,187.52,187.69,1,1,0,-1
2014-05-16,188.05,188.13,186.72,187.51,1,1,0,-1
2014-05-15,187.4,188.72,186.48,188.68,1,1,0,-1
2014-05-14,189.06,189.88,188.79,189.79,1,0,0,-1
2014-05-13,189.96,190.42,189.77,190.04,0,0,0,-1
2014-05-12,189.79,189.88,188.0,188.8,0,0,0,-1
2014-05-09,187.96,188.04,186.83,187.71,0,0,0,-1
2014-05-08,187.68,189.05,187.08,187.71,0,0,0,-1
2014-05-07,187.88,187.97,186.01,187.41,0,0,0,-1
2014-05-06,186.78,188.13,186.74,188.0,0,0,0,-1
2014-05-05,188.42,188.55,186.62,187.14,0,0,0,-1
2014-05-02,188.06,189.14,187.78,188.31,0,0,0,-1
2014-05-01,188.33,188.84,187.73,188.22,0,0,0,-1
2014-04-30,188.31,188.5,187.18,187.44,0,0,0,-1
2014-04-29,187.75,188.04,187.08,187.48,0,0,0,-1
2014-04-28,186.88,187.69,184.96,187.05,0,1,0,-1
2014-04-25,186.29,187.33,185.87,187.22,0,1,0,-1
2014-04-24,187.83,188.39,186.93,188.37,0,0,0,-1
2014-04-23,187.45,187.92,187.3,187.82,0,0,0,-1
2014-04-22,187.89,188.4,187.13,187.23,0,0,0,-1
2014-04-21,187.04,187.1,186.21,186.44,0,1,0,-1
2014-04-17,186.39,186.91,185.56,185.88,0,1,0,-1
2014-04-16,186.13,186.14,184.65,185.47,0,1,0,-1
2014-04-15,184.2,184.33,181.51,183.32,0,1,0,-1
2014-04-14,182.94,183.37,181.44,182.93,1,1,0,-1
2014-04-11,181.51,183.42,181.31,182.14,1,1,0,-1
2014-04-10,183.16,187.17,182.93,187.08,1,0,0,-1
2014-04-09,187.09,187.15,185.06,185.6,0,0,0,-1
2014-04-08,185.1,185.4,183.59,184.26,0,0,0,-1
2014-04-07,184.34,186.26,183.96,185.95,0,0,0,-1
2014-04-04,186.4,189.7,186.1,189.66,0,0,0,-1
2014-04-03,188.63,189.22,188.05,189.17,0,-1,0,1
2014-04-02,188.88,189.13,188.14,188.49,0,-1,0,1
2014-04-01,188.25,188.36,187.0,187.62,0,0,0,-1
2014-03-31,187.01,187.3,185.52,186.67,0,0,0,-1
2014-03-28,185.49,186.42,185.0,185.11,0,0,0,-1
2014-03-27,184.58,185.34,183.9,184.75,0,0,0,-1
2014-03-26,184.97,187.34,184.92,187.04,0,0,0,-1
2014-03-25,186.31,186.94,185.27,186.37,0,0,0,-1
2014-03-24,185.43,187.07,184.62,186.84,0,0,0,-1
2014-03-21,186.2,189.02,186.03,187.71,0,0,0,-1
2014-03-20,187.75,187.89,185.92,186.25,0,0,0,1
2014-03-19,186.66,187.94,185.47,187.68,0,0,0,1
2014-03-18,187.66,187.91,186.51,186.71,0,0,0,1
2014-03-17,186.33,186.77,185.51,185.59,0,0,0,1
2014-03-14,184.66,185.8,184.44,184.85,0,0,0,1
2014-03-13,185.18,187.99,184.66,187.84,0,0,0,1
2014-03-12,187.28,187.35,185.9,186.32,0,0,0,1
2014-03-11,187.23,188.71,186.8,188.44,0,0,0,1
2014-03-10,188.16,188.23,187.08,187.97,0,0,0,1
2014-03-07,188.26,188.96,187.43,188.96,0,-1,0,1
2014-03-06,188.18,188.61,187.78,188.21,0,-1,0,1
2014-03-05,187.75,188.07,187.45,187.74,0,0,0,-1
2014-03-04,187.58,187.98,186.75,186.79,0,0,0,-1
2014-03-03,184.98,185.45,183.75,184.65,0,1,0,-1
2014-02-28,186.29,187.15,185.05,185.79,0,0,0,-1
2014-02-27,185.82,185.87,184.37,184.58,0,0,0,1
2014-02-26,184.85,185.6,184.33,185.11,0,1,0,1
2014-02-25,184.84,185.59,184.23,185.06,0,1,0,-1
2014-02-24,184.91,186.15,184.2,184.28,0,0,0,-1
2014-02-21,183.89,184.89,183.8,184.45,0,1,0,-1
2014-02-20,184.1,184.52,182.6,183.27,0,1,0,-1
2014-02-19,183.02,184.95,182.87,183.76,1,1,0,-1
2014-02-18,184.24,184.49,183.65,184.18,1,0,0,-1
2014-02-14,184.02,184.36,182.67,182.84,1,0,0,-1
2014-02-13,183.01,183.2,180.83,180.84,1,1,0,-1
2014-02-12,182.07,182.83,181.71,182.25,1,1,0,-1
2014-02-11,181.98,182.44,180.04,180.16,1,1,0,-1
2014-02-10,180.01,180.07,179.21,179.7,1,1,0,-1
2014-02-07,179.68,179.87,177.73,178.31,1,1,0,-1
2014-02-06,177.48,177.48,175.22,175.58,1,1,0,-1
2014-02-05,175.17,175.56,173.71,174.78,1,1,0,-1
2014-02-04,175.39,175.84,174.11,174.95,1,1,0,-1
2014-02-03,174.17,178.37,173.83,177.97,1,1,0,-1
2014-01-31,178.18,179.29,176.92,177.01,0,0,0,-1
2014-01-30,179.23,179.81,178.26,178.83,0,0,0,-1
2014-01-29,177.35,178.55,176.88,177.58,0,0,0,-1
2014-01-28,179.07,179.3,178.12,178.14,0,0,0,-1
2014-01-27,178.01,179.52,177.12,179.06,0,0,0,-1
2014-01-24,178.89,181.66,178.83,181.6,0,0,0,-1
2014-01-23,182.79,183.4,181.82,183.37,0,0,0,-1
2014-01-22,184.3,184.57,183.91,184.49,0,-1,0,1
2014-01-21,184.18,184.77,183.05,184.7,0,-1,0,1
2014-01-17,183.64,184.45,183.32,184.1,0,-1,0,1
2014-01-16,184.42,184.66,183.83,184.28,0,-1,0,1
2014-01-15,184.66,184.94,183.71,184.1,-1,-1,0,1
2014-01-14,183.67,183.77,181.95,182.29,-1,0,0,1
2014-01-13,181.69,184.18,181.34,183.67,0,0,0,-1
2014-01-10,184.14,184.22,183.01,183.95,0,0,0,1
2014-01-09,183.64,184.13,182.8,184.11,0,0,0,1
2014-01-08,183.52,183.83,182.89,183.45,0,0,0,1
2014-01-07,183.48,183.79,182.95,183.09,0,0,0,1
2014-01-06,182.36,183.56,182.08,183.49,0,0,0,1
2014-01-03,182.89,183.6,182.63,183.23,0,0,0,1
2014-01-02,182.92,184.07,182.48,183.98,0,0,0,1
2013-12-31,184.69,184.69,183.93,184.07,0,0,1,1
2013-12-30,183.82,184.02,183.58,183.87,0,0,0,1
2013-12-27,183.85,184.18,183.66,184.1,0,0,0,1
2013-12-26,183.86,183.96,183.32,183.34,0,0,0,1
2013-12-24,182.93,183.01,182.53,182.54,0,0,0,1
2013-12-23,182.53,182.64,182.07,182.45,0,1,0,1
2013-12-20,181.56,181.99,180.57,180.69,0,1,0,-1
2013-12-19,181.49,181.7,180.71,181.18,0,1,0,-1
2013-12-18,181.7,181.73,177.32,178.92,0,1,0,-1
2013-12-17,178.65,179.41,178.25,179.38,1,1,0,-1
2013-12-16,179.22,179.81,178.9,178.95,1,1,0,-1
2013-12-13,178.11,178.66,177.77,178.5,1,1,0,-1
2013-12-12,178.13,178.86,177.76,178.64,1,1,0,-1
2013-12-11,178.72,180.85,178.5,180.82,0,0,0,-1
2013-12-10,180.75,181.36,180.64,180.98,0,0,0,-1
2013-12-09,181.4,181.67,181.16,181.47,0,0,0,-1
